title,url,image_url,ratings,ratings_count,price,delivery_info
Women's 2024 Spring Summer Square Collar Dress Off Shoulder Style Elegant Ruffle Hemline Skirt Mini Dresses S-XL,/Dokotoo-Dresses-Casual-Shoulder-Hemline/dp/B0CSY7HTVV,https://m.media-amazon.com/images/I/61EN+TuL6jL._MCnd_AC_UL320_.jpg,,60,$38.99,Or fastest delivery 
,,,,,,
Women's 2024 Summer Floral Mini Dress Sleeveless Cut Out Backless Ruffle Boho Beach Vacation Short Sundresses,/PRETTYGARDEN-Sleeveless-Backless-Vacation-Sundresses/dp/B0CQV99WQB,https://m.media-amazon.com/images/I/81L7H7fd9jL._MCnd_AC_UL320_.jpg,,76,$36.99,Or fastest delivery 
Womens Summer Dresses 2024 Short Sleeve V Neck Drawstring Casual Ruffle A-Line Swing Mini Babydoll Dress,/Dokotoo-Sundresses-Drawstring-Elegant-Babydoll/dp/B0CMCF8Z2W,https://m.media-amazon.com/images/I/61sYYjat91L._AC_UL320_.jpg,,187,$23.78,Or fastest delivery 
Women Casual Short Sleeve Dresses Empire Waist Knee Length Dress with Pockets,/DB-MOON-Womens-Dresses-Pockets/dp/B07RLP9CL9,https://m.media-amazon.com/images/I/71HwVrFaS1L._MCnd_AC_UL320_.jpg,,"39,631",$32.99,Or fastest delivery 
Womens Short Sleeve Crewneck Striped Basic Solid Tie Waist Office T Shirt Dress,/PRETTYGARDEN-Ladies-Crewneck-Belted-Pockets/dp/B08KD4WLKT,https://m.media-amazon.com/images/I/71OyVUgu46L._MCnd_AC_UL320_.jpg,,"15,798",$30.99,Or fastest delivery 
Women's Ruched Bodycon Dress 2024 Summer One Shoulder Sleeveless Party Cocktail Pencil Dresses,/PRETTYGARDEN-Bodycon-Shoulder-Sleeveless-Cocktail/dp/B0BTRXNGYH,https://m.media-amazon.com/images/I/61e+Bsbim8L._MCnd_AC_UL320_.jpg,,"1,820",$50.84,Or fastest delivery 
Womens 2024 Fall Long Sleeve V Neck Swiss Dot Pleated A Line Flowy Dresses,/PRETTYGARDEN-Womens-Casual-Pleated-Dresses/dp/B0CBJTTKN2,https://m.media-amazon.com/images/I/71LLeakgTML._MCnd_AC_UL320_.jpg,,"1,146",$54.99,Or fastest delivery 
Women Casual Loose Bohemian Floral Dress with Pockets Short Sleeve Long Maxi Summer Beach Swing Dress EJF,/YESNO-Casual-Bohemian-Floral-Pockets/dp/B0BS98LPGH,https://m.media-amazon.com/images/I/71iIMLELeVL._MCnd_AC_UL320_.jpg,,"16,474",$39.99,Or fastest delivery 
Women's 2024 Summer Short Puff Sleeve Midi Dress Casual V Neck High Waist Tiered Swing A Line Dresses,/MEROKEETY-Womens-Midi-Pockets-DarkGreen/dp/B0CZ9L8GFT,https://m.media-amazon.com/images/I/61M7SE1ZwWL._MCnd_AC_UL320_.jpg,,19,$37.99,Or fastest delivery 
Women's 2024 Summer Casual Dresses Flutter Short Sleeve Crewneck Loose Flowy Tiered Beach Maxi Dress with Pockets,/ZESICA-Dresses-Flutter-Crewneck-Pockets/dp/B0CR12QCD8,https://m.media-amazon.com/images/I/71s0ehnjgFL._MCnd_AC_UL320_.jpg,,120,$32.99,Or fastest delivery 
Women's 2024 Sexy Ruched Bodycon Midi Dress Long Puff Sleeve Square Neck Backless Cocktail Party Wedding Dresses,/ZESICA-Bodycon-Backless-Cocktail-DarkGreen/dp/B0C6TXS4FQ,https://m.media-amazon.com/images/I/71WmdiN8HML._MCnd_AC_UL320_.jpg,,539,$52.99,Or fastest delivery 
Women's Sleeveless Swimwear Coverups T-Shirt Beach Dress Tank Bikini Cover Up with Print,/Ekouaer-Sleeveless-Swimwear-Coverups-T-Shirt/dp/B0CJHZNJDR,https://m.media-amazon.com/images/I/71lMjy8elfL._AC_UL320_.jpg,,"2,567",$16.99,Or fastest delivery 
Square Neck Tennis Dresses for Women Golf Dress with Built-in Shorts Bra with Pockets for Athletic Sports Workout,/Square-Dresses-Pockets-Athletic-Workout/dp/B0CZKHQH2B,https://m.media-amazon.com/images/I/61DLwvVr-LL._MCnd_AC_UL320_.jpg,,13,$39.99,
Womens 2024 Summer Casual Dress Short Puff Sleeve Square Neck Tiered Flowy Midi Sundresses Beach Travel Dresses,/ANRABESS-Dresses-Vacation-Sundress-1256meihong-XL/dp/B0CKLL1PLY,https://m.media-amazon.com/images/I/61kBKPk-LDL._MCnd_AC_UL320_.jpg,,67,$34.99,
Women's Casual Loose Plain Pleated Long Dress Short Sleeve Midi Dresses,/Necooer-Womens-Casual-Pleated-Dresses/dp/B08RYQCS7T,https://m.media-amazon.com/images/I/51ILfA6nw7L._MCnd_AC_UL320_.jpg,,"4,505",$32.99,Or fastest delivery 
Women's 2024 Floral Summer Short Dress Square Neck Short Sleeve Tiered Ruffle Boho Swing Dresses,/PRETTYGARDEN-Womens-Floral-Summer-Dresses/dp/B0BL2YFMQX,https://m.media-amazon.com/images/I/81TBogpmMBL._MCnd_AC_UL320_.jpg,,975,$44.99,Or fastest delivery 
Women's Darleen Sleeveless Plunging Neckline Fit and Flare Midi Dress,/Dress-Population-Darleen-Sleeveless-XX-Large/dp/B07W5X16NL,https://m.media-amazon.com/images/I/81FtF8qFx8L._MCnd_AC_UL320_.jpg,,62,$133.43,Or fastest delivery 
Women's Sweetheart Neckline Dress Smocked Sundress Puff Short Sleeve Drawstring Dresses,/Byinns-Sweetheart-Neckline-Sundress-Drawstring/dp/B0BNNHPBRK,https://m.media-amazon.com/images/I/61uP26Xoh+L._MCnd_AC_UL320_.jpg,,"1,577",$43.99,
Women's 2024 Fashion Satin Sleeveless Halter Neck Tie Waist Wrap Bodycon Cocktail Party Mini Dress,/ZESICA-Fashion-Sleeveless-Bodycon-Cocktail/dp/B0BRXX664V,https://m.media-amazon.com/images/I/61U6zKn2zQL._MCnd_AC_UL320_.jpg,,538,$50.99,Or fastest delivery 
Women's 2024 Fall Midi Dress Puff Long Sleeve Wrap V Neck A Line Flowy Casual Elegant Cocktail Party Dresses,/PRETTYGARDEN-Womens-Elegant-Cocktail-Dresses/dp/B0CBMQT21J,https://m.media-amazon.com/images/I/71sUwUPnLsL._MCnd_AC_UL320_.jpg,,143,$19.99,Or fastest delivery 
Women's One Shoulder Beach Dress Sleeveless Tie Waist Mini Summer Casual Dresses,/CUPSHE-Womens-Shoulder-Sleeveless-Dresses/dp/B0CSKHWZ5Z,https://m.media-amazon.com/images/I/81ajyjuJBKL._MCnd_AC_UL320_.jpg,,7,$34.99,Or fastest delivery 
2024 Womens Summer Short Sleeve Dresses Casual Loose Crewneck Dress Swing Comfy Beach Sundress with Pockets,/HOTGIFT-Loungewear-Dresses-Sundress-Pockets/dp/B0BQ571LND,https://m.media-amazon.com/images/I/71O4SCasfvL._MCnd_AC_UL320_.jpg,,"1,207",$34.99,Or fastest delivery 
Women's Ruffle Beach Dress Split V Neck with Tassel Tie Elastic Half Sleeve Mini Summer Dresses,/CUPSHE-Womens-Ruffle-Elastic-Dresses/dp/B0CX547G3B,https://m.media-amazon.com/images/I/8163y4iwlpL._MCnd_AC_UL320_.jpg,,6,$34.99,
Women's 2024 Summer Floral Spaghetti Strap Maxi Dress Stretch Sexy Bodycon Dress Backless Slip Long Dresses,/PRETTYGARDEN-Spaghetti-Sundress-Bodycon-X-Large/dp/B0CY1ZPM2N,https://m.media-amazon.com/images/I/71LMQJ-GhJL._MCnd_AC_UL320_.jpg,,137,$42.48,Or fastest delivery 
Women's Maxi Dress Lace Dresses Boho Tassel V-Neck Flare Ruffle Adjustable Straps Beach Summer Long Dress,/CUPSHE-Womens-Summer-Tassel-Dresses/dp/B0C1G7DMLZ,https://m.media-amazon.com/images/I/618TXP7WEqL._MCnd_AC_UL320_.jpg,,"3,802",,
Women's Summer 2024 Sleeveless Mini Dress V Neck Ruffle Casual Loose Flowy Beach Sundress,/MEROKEETY-Casual-Loose-Flowy-Sundress/dp/B0D17PDVST,https://m.media-amazon.com/images/I/61H71JSTSoL._MCnd_AC_UL320_.jpg,,23,$32.99,Or fastest delivery 
Women's Halterneck Sleeveless Sexy Split Cocktail Party Midi Dress Ruched Bodycon Dress,/GRACE-KARIN-Dresses-Bodycon-Cocktail/dp/B0CL9ZF15V,https://m.media-amazon.com/images/I/61Jzqv5izQL._MCnd_AC_UL320_.jpg,,69,$33.99,Or fastest delivery 
Womens Summer Dresses Casual Puff Short Sleeve V-Neck T Shirt Dress with Pockets,/Halife-Summer-Dresses-Casual-Pockets/dp/B0BW8BSMZV,https://m.media-amazon.com/images/I/51wjA36YtfL._MCnd_AC_UL320_.jpg,,138,$29.99,Or fastest delivery 
Women's Ombre Dots Fit and Flare Dress,/London-Times-Womens-Ombre-Flare/dp/B0CS6YNWJ4,https://m.media-amazon.com/images/I/71O+0XLqIxL._MCnd_AC_UL320_.jpg,,39,$49.99,Or fastest delivery 
Summer Casual Bohemian Floral Dresses for Women 2024 Puff Short Sleeve Long Maxi Dress with Pockets,/YESNO-Summer-Bohemian-Dresses-Pockets/dp/B0CZGSGQ4T,https://m.media-amazon.com/images/I/71tlh5tPgQL._MCnd_AC_UL320_.jpg,,47,$36.54,Or fastest delivery 
,,,,,,
,,,,,,
,,,,,,
,,,,,,
Women's Tavia Tie-Front Tiered Maxi Dress,/Drop-Womens-Tavia-Tie-Front-Tiered/dp/B0CN3BXZCB,https://m.media-amazon.com/images/I/71A5q9v6cXL._MCnd_AC_UL320_.jpg,,28,$79.90,FREE delivery 
Women's 3/4 Balloon Sleeve Striped High Waist T Shirt Midi Dress with Pockets,/MEROKEETY-Womens-Balloon-Striped-Pockets/dp/B09M3WLCX6,https://m.media-amazon.com/images/I/71BIzOsjXML._MCnd_AC_UL320_.jpg,,"11,570",$30.59,Or fastest delivery 
Women Summer Casual Striped Dress Sleeveless Halter Strap Flowy Boho Dress with Pockets,/Summer-Casual-Striped-Sleeveless-Pockets/dp/B0BX35XQJM,https://m.media-amazon.com/images/I/518nzpnbvUL._MCnd_AC_UL320_.jpg,,"1,885",$27.98,Or fastest delivery 
Womens 2024 Puff Short Sleeve Square Neck Swiss Dot Smocked Waist Ruffle Hem Tiered Long Dress,/PRETTYGARDEN-Womens-Sleeve-Smocked-Dresses/dp/B0BMKD2HY8,https://m.media-amazon.com/images/I/61q1NDerTuL._MCnd_AC_UL320_.jpg,,362,$29.89,Or fastest delivery 
,,,,,,
Women's Placement Print Matte Jersey Midi Sheath Career Office Workwear Event Occasion Guest of,/Maggy-London-Placement-Workwear-Turquoise/dp/B0BXZ39MD2,https://m.media-amazon.com/images/I/71D6+QIguHL._MCnd_AC_UL320_.jpg,,23,$128.00,Or fastest delivery 
Women's Elegant Ruffle Hem Tube Bodycon Solid Long Dress,/Verdusa-Womens-Elegant-Ruffle-Bodycon/dp/B0CBNG8N21,https://m.media-amazon.com/images/I/51T4byzqU3L._MCnd_AC_UL320_.jpg,,,,FREE delivery 
Women's Lightweight Jersey Slim-Fit Tank Mini Dress (Previously Daily Ritual),/Amazon-Daily-Ritual-Womens-Slim-fit/dp/B09FKZNLL2,https://m.media-amazon.com/images/I/613+aidQl5L._MCnd_AC_UL320_.jpg,,820,$6.80,Or fastest delivery 
Women Casual Summer Short Ruffles Tiered Sleeve Smocked Midi Dresses Bohemian Floral V Neck Wedding Guest Long Dresses,/BTFBM-Ruffles-Smocked-Dresses-Bohemian/dp/B0BKT5B9CW,https://m.media-amazon.com/images/I/812cvzc5tdL._MCnd_AC_UL320_.jpg,,852,$49.99,Or fastest delivery 
Women's Casual Maxi Dresses with Pockets Ruffle Sleeve Smocked Dress XS-2XL,/OFEEFAN-Bridal-Shower-Dresses-Casual/dp/B0BY888ZKT,https://m.media-amazon.com/images/I/71v9HBc95EL._MCnd_AC_UL320_.jpg,,469,$41.99,Or fastest delivery 
Womens 2024 Formal Dresses Wrap V-Neck Ruched Sexy Bridesmaid Wedding Guest Maxi Dresses,/Dokotoo-Elegant-Backless-Pleated-Bridesmaid/dp/B0BHYYF48Y,https://m.media-amazon.com/images/I/61qQMzMLLcL._MCnd_AC_UL320_.jpg,,"1,309",$49.79,Or fastest delivery 
Women's Plus Size Leopard Print V Neck Short Sleeve T Shirt Dress Summer Short Dresses,/SOLY-HUX-Womens-Leopard-Dresses/dp/B0C77VNS9K,https://m.media-amazon.com/images/I/71HVDuAOooL._MCnd_AC_UL320_.jpg,,216,,
Dress Women Pencil Dress Cap Sleeve Pencil Dress,/Womens-Elegant-Sleeve-Hips-Wrapped-Evening/dp/B0B6HZ27FH,https://m.media-amazon.com/images/I/71XwVYJ93BL._MCnd_AC_UL320_.jpg,,686,$33.99,Or fastest delivery 
Maxi Dress for Women with Pockets Boho Summer Dress with Wide Adjustable Buttoned Strap E96,/YESNO-Bohemian-Adjustable-Buttoned-Picture14/dp/B098JS6N4S,https://m.media-amazon.com/images/I/71zjftbp-oL._MCnd_AC_UL320_.jpg,,"3,862",$39.99,Or fastest delivery 
Women's One Shoulder Ruched Bodycon Dress 2024 Summer Cutout Slit Wrap Party Cocktail Midi Dresses,/PRETTYGARDEN-Shoulder-Bodycon-Cocktail-Dresses/dp/B0BPKYR7WK,https://m.media-amazon.com/images/I/51g6cukLasL._MCnd_AC_UL320_.jpg,,"2,333",$43.19,Or fastest delivery 
Women's Summer Floral Cherry Print A Line Short Cami Dress,/Floerns-Womens-Summer-Floral-Cherry/dp/B0C3VH6KFQ,https://m.media-amazon.com/images/I/61M7ctw+K2L._MCnd_AC_UL320_.jpg,,"2,057",$24.99,
2024 Women's Summer V Neck Smocked Cotton Dresses Short Sleeve Flowy A Line Maxi Dress with Pockets,/GRACE-KARIN-Womens-Smocked-Dresses/dp/B0CT2TSLFL,https://m.media-amazon.com/images/I/61Q4xCQ7KNL._MCnd_AC_UL320_.jpg,,47,$54.99,Or fastest delivery 
Sun Dresses for Women 2024 Boho Midi Dresses Casual Spaghetti Ruffle Dress Wedding Guest Dresses for Women,/Belle-Poque-Dresses-Sundress-Wedding/dp/B0D2W7XQ3B,https://m.media-amazon.com/images/I/61hYK49ygGL._MCnd_AC_UL320_.jpg,,45,$42.99,FREE delivery 
Womens 2024 Summer Casual Cap Sleeve V Neck Tiered Ruffle Swing A Line Dresses,/PRETTYGARDEN-Womens-Summer-Dresses-X-Large/dp/B0CSFLL3VY,https://m.media-amazon.com/images/I/814nYWM2RuL._MCnd_AC_UL320_.jpg,,49,$39.99,Or fastest delivery 
,,,,,,
,,,,,,
,,,,,,
,,,,,,
